SubType,Method,Pre.Energy,Pre.Contrast,Pre.Homogeneity,Pre.Entropy,Pre.Correlation,Pre.I,Pre.SD,Pre.Kurtosis,Pre.Skewness,Post1.Energy,Post1.Contrast,Post1.Homogeneity,Post1.Entropy,Post1.Correlation,Post1.I,Post1.SD,Post1.Kurtosis,Post1.Skewness,Post2.Energy,Post2.Contrast,Post2.Homogeneity,Post2.Entropy,Post2.Correlation,Post2.I,Post2.SD,Post2.Kurtosis,Post2.Skewness,Post3.Energy,Post3.Contrast,Post3.Homogeneity,Post3.Entropy,Post3.Correlation,Post3.I,Post3.SD,Post3.Kurtosis,Post3.Skewness
1,FCM,0.175,34.766,0.459,0.290,0.513,179.087,23.370,2.835,-0.129,0.173,30.780,0.444,0.367,0.522,156.974,38.280,1.958,0.170,0.174,34.393,0.449,0.340,0.493,165.912,28.594,2.963,0.002,0.174,35.678,0.456,0.338,0.482,166.460,25.924,2.856,0.056
1,FCM,0.113,17.164,0.214,0.040,0.092,99.243,62.939,2.354,0.260,0.113,29.821,0.209,0.041,0.101,109.347,71.912,2.056,0.272,0.117,33.404,0.213,0.039,0.082,110.800,79.464,1.590,0.103,0.117,35.023,0.213,0.040,0.085,119.713,78.046,1.789,-0.024
1,FCM,0.140,55.013,0.310,0.103,0.256,104.612,21.632,10.230,0.944,0.139,62.794,0.301,0.116,0.257,163.345,30.044,2.494,-0.244,0.139,62.778,0.305,0.114,0.257,161.559,24.703,3.198,0.122,0.138,52.066,0.302,0.113,0.257,157.643,23.413,4.420,0.695
1,FCM,0.110,62.012,0.324,0.185,0.316,179.774,26.575,3.040,-0.393,0.109,64.728,0.322,0.206,0.320,177.608,34.557,3.011,-0.501,0.109,58.123,0.326,0.198,0.284,163.044,23.093,3.947,0.691,0.109,55.449,0.326,0.200,0.275,164.006,25.365,3.201,0.508
1,FCM,0.133,35.266,0.537,0.436,0.645,185.109,30.197,3.345,-0.784,0.131,33.132,0.508,0.485,0.631,168.186,28.957,2.679,0.006,0.131,34.864,0.517,0.463,0.620,170.687,25.287,3.245,0.171,0.132,35.829,0.520,0.447,0.617,174.034,24.401,3.043,0.139
1,FCM,0.173,33.995,0.271,0.116,0.138,138.591,41.182,3.253,-0.723,0.173,34.289,0.272,0.114,0.138,114.247,29.320,4.245,0.419,0.173,38.743,0.272,0.108,0.132,147.626,27.707,3.664,0.320,0.173,39.780,0.272,0.104,0.127,144.968,23.830,3.482,0.083
1,FCM,0.183,28.661,0.472,0.424,0.542,128.387,37.585,3.910,-0.692,0.183,33.127,0.484,0.345,0.536,127.051,25.035,4.372,0.252,0.183,33.817,0.480,0.356,0.523,125.071,22.858,5.706,0.708,0.183,35.079,0.474,0.359,0.518,120.047,21.545,6.590,0.967
1,FCM,0.158,46.086,0.458,0.289,0.502,172.071,23.315,3.307,-0.300,0.157,44.436,0.446,0.358,0.515,163.841,33.668,3.125,-0.514,0.157,50.747,0.451,0.349,0.496,180.556,27.930,2.862,-0.248,0.157,46.982,0.443,0.372,0.491,170.257,31.457,2.924,-0.332
1,FCM,0.068,87.552,0.304,0.123,0.264,205.219,28.815,4.398,-1.187,0.067,86.209,0.298,0.131,0.286,192.611,38.548,2.818,-0.592,0.066,83.871,0.279,0.146,0.264,192.875,28.544,2.837,-0.271,0.066,75.516,0.284,0.143,0.265,186.547,25.004,2.969,-0.012
1,FCM,0.187,37.918,0.399,0.388,0.423,151.127,49.022,2.193,-0.321,0.187,37.949,0.401,0.374,0.424,143.395,37.632,2.336,0.079,0.187,41.745,0.404,0.345,0.409,163.915,29.039,3.049,0.131,0.187,45.247,0.405,0.336,0.399,168.564,26.795,3.353,0.040
1,FCM,0.104,52.020,0.400,0.332,0.472,169.452,28.704,5.188,-0.734,0.106,63.098,0.426,0.287,0.489,188.916,31.430,5.194,-1.268,0.106,60.917,0.420,0.285,0.472,169.206,19.169,4.708,-0.272,0.105,59.251,0.415,0.288,0.462,165.895,18.765,3.749,0.451
1,FCM,0.204,26.530,0.295,0.096,0.181,139.325,59.099,1.781,0.049,0.204,28.317,0.292,0.093,0.210,155.157,37.729,2.828,0.196,0.204,30.860,0.295,0.087,0.205,164.255,30.362,2.783,0.086,0.204,26.987,0.298,0.090,0.208,158.686,46.789,2.472,-0.550
1,FCM,0.108,40.656,0.499,0.427,0.637,152.019,19.723,5.155,-0.684,0.109,39.242,0.517,0.435,0.635,135.484,18.600,3.656,0.014,0.109,42.719,0.522,0.403,0.633,146.644,17.153,3.716,0.161,0.108,42.904,0.514,0.413,0.631,154.284,17.373,3.755,0.093
1,FCM,0.195,48.854,0.413,0.313,0.404,176.950,46.199,3.803,-1.245,0.195,56.159,0.422,0.251,0.411,184.705,30.848,3.630,-0.931,0.196,58.314,0.423,0.232,0.400,188.183,23.852,4.288,-0.914,0.195,59.189,0.418,0.248,0.398,193.605,22.182,4.092,-0.678
1,FCM,0.163,47.860,0.304,0.113,0.243,176.622,28.927,2.585,-0.195,0.163,48.947,0.311,0.113,0.243,176.466,27.789,2.619,0.167,0.163,51.623,0.307,0.112,0.246,191.344,28.594,2.308,0.071,0.163,54.761,0.306,0.109,0.246,195.945,29.070,2.419,-0.271
1,FCM,0.118,54.680,0.192,0.029,0.080,206.169,32.939,5.320,-1.285,0.118,55.213,0.192,0.030,0.092,199.243,32.191,2.686,-0.508,0.119,62.603,0.194,0.026,0.082,214.020,24.696,5.185,-1.194,0.121,61.301,0.197,0.022,0.081,209.757,20.341,4.038,-0.760
1,FCM,0.191,45.411,0.385,0.221,0.371,154.575,33.307,3.164,-0.395,0.191,45.090,0.392,0.214,0.373,176.548,29.691,2.825,-0.091,0.191,47.504,0.389,0.218,0.375,181.079,27.179,3.069,-0.000,0.191,49.107,0.389,0.216,0.371,181.671,26.974,3.193,-0.298
1,FCM,0.117,53.501,0.408,0.333,0.485,179.265,30.446,3.648,-0.884,0.117,54.175,0.413,0.363,0.474,179.496,31.296,3.574,-0.657,0.117,57.972,0.413,0.345,0.476,179.870,28.228,4.226,-0.855,0.118,57.386,0.414,0.331,0.480,179.715,26.888,4.509,-0.891
1,FCM,0.141,42.133,0.438,0.388,0.519,176.592,41.932,4.011,-1.154,0.141,50.811,0.434,0.386,0.501,182.159,29.335,3.561,-0.660,0.142,52.544,0.444,0.350,0.504,189.448,27.880,4.043,-0.858,0.143,48.387,0.454,0.329,0.508,183.551,30.337,4.399,-1.106
1,FCM,0.164,53.204,0.419,0.308,0.426,182.300,33.707,5.850,-1.418,0.163,53.795,0.415,0.326,0.418,176.685,26.898,3.079,-0.200,0.163,56.509,0.418,0.299,0.415,184.009,23.288,3.537,-0.214,0.164,58.086,0.421,0.288,0.412,189.669,22.316,3.749,-0.109
1,FCM,0.187,42.881,0.362,0.161,0.298,135.345,24.803,3.533,0.083,0.186,48.534,0.360,0.190,0.280,154.900,25.407,3.033,0.463,0.186,48.826,0.362,0.178,0.286,156.642,24.017,3.288,0.415,0.187,45.746,0.362,0.167,0.290,151.354,23.371,3.650,0.353
1,FCM,0.144,55.375,0.390,0.321,0.417,175.966,30.372,3.311,-0.555,0.144,56.791,0.397,0.298,0.429,176.107,34.289,3.413,-0.738,0.145,57.168,0.398,0.285,0.422,180.014,26.065,2.991,-0.267,0.145,55.973,0.398,0.295,0.419,181.019,27.868,4.201,-0.649
1,FCM,0.142,37.987,0.242,0.097,0.117,144.691,45.500,2.331,-0.038,0.143,55.256,0.246,0.086,0.112,172.952,31.375,2.830,0.036,0.143,51.589,0.245,0.089,0.114,168.112,30.829,2.755,-0.008,0.143,49.479,0.244,0.089,0.118,166.871,36.656,2.690,-0.230
1,FCM,0.094,82.424,0.185,0.047,0.065,206.083,32.536,4.438,-1.267,0.094,73.880,0.186,0.052,0.064,185.309,28.324,2.768,0.150,0.095,79.595,0.196,0.047,0.065,191.057,23.649,2.849,0.150,0.097,87.197,0.203,0.045,0.067,208.665,22.560,2.960,-0.164
1,FCM,0.124,52.843,0.234,0.082,0.111,171.452,45.683,4.951,-1.159,0.125,52.422,0.236,0.070,0.110,152.464,30.795,4.083,-0.395,0.125,63.806,0.237,0.069,0.105,170.860,26.541,4.667,-0.280,0.125,62.918,0.234,0.076,0.106,162.276,23.115,4.269,0.136
1,FCM,0.131,59.812,0.300,0.135,0.235,160.608,49.867,3.240,-0.852,0.131,73.852,0.306,0.124,0.232,178.941,31.259,2.935,-0.231,0.132,77.240,0.312,0.120,0.224,180.697,31.468,3.214,-0.441,0.131,72.972,0.308,0.123,0.236,179.541,30.739,3.995,-0.834
1,FCM,0.098,34.221,0.222,0.083,0.147,102.767,51.230,3.375,0.350,0.098,56.440,0.229,0.077,0.140,147.684,36.901,2.835,0.328,0.099,63.400,0.227,0.073,0.145,157.626,38.732,2.626,0.563,0.100,51.542,0.233,0.078,0.141,148.763,42.628,3.986,-0.137
1,FCM,0.162,55.280,0.412,0.281,0.436,176.045,35.650,4.080,-1.021,0.163,59.213,0.416,0.261,0.431,184.465,28.548,2.629,-0.299,0.163,59.048,0.418,0.264,0.429,181.547,26.102,2.908,-0.183,0.163,59.253,0.416,0.277,0.427,178.263,25.520,2.958,-0.010
1,FCM,0.229,19.763,0.556,0.591,0.658,113.216,33.138,3.350,-0.606,0.230,19.827,0.580,0.515,0.663,123.729,27.247,4.704,-0.389,0.230,21.913,0.581,0.502,0.655,126.460,26.160,5.991,-0.601,0.230,22.482,0.581,0.501,0.647,130.424,24.552,7.953,-0.442
1,FCM,0.179,34.889,0.455,0.323,0.487,130.169,32.367,5.328,0.347,0.179,32.764,0.457,0.311,0.502,131.482,28.801,3.840,0.613,0.180,33.927,0.457,0.310,0.492,136.314,25.862,4.567,0.913,0.179,35.943,0.452,0.333,0.482,130.622,28.195,4.591,0.565
1,FCM,0.101,26.353,0.565,0.442,0.692,150.370,22.105,6.295,-0.013,0.099,29.181,0.553,0.480,0.698,165.866,23.657,3.320,-0.195,0.099,30.574,0.547,0.471,0.685,165.247,22.119,3.547,0.173,0.098,31.384,0.547,0.464,0.679,166.393,22.304,3.464,0.349
1,FCM,0.164,42.117,0.371,0.260,0.372,158.712,36.366,2.552,-0.095,0.164,47.766,0.368,0.249,0.366,136.584,29.622,4.556,1.124,0.164,55.184,0.370,0.235,0.369,163.290,28.486,3.098,0.545,0.164,55.482,0.377,0.228,0.369,171.671,29.177,2.468,0.124
1,FCM,0.188,31.529,0.428,0.296,0.431,125.270,34.144,3.379,-0.168,0.187,32.163,0.424,0.300,0.435,119.099,28.595,3.531,0.363,0.187,36.748,0.428,0.288,0.424,122.745,24.410,3.826,0.600,0.187,37.057,0.428,0.290,0.421,128.915,26.429,3.281,0.337
1,FCM,0.209,42.322,0.416,0.226,0.343,169.742,36.471,2.410,0.040,0.210,44.352,0.411,0.217,0.354,174.811,27.461,3.849,0.551,0.210,41.070,0.416,0.199,0.351,168.139,25.118,4.450,1.028,0.210,42.364,0.420,0.194,0.350,170.614,25.951,3.772,0.913
1,FCM,0.235,36.566,0.376,0.178,0.316,176.035,33.898,2.735,-0.470,0.235,30.866,0.370,0.174,0.319,146.719,25.124,3.849,0.709,0.235,32.941,0.375,0.164,0.318,147.669,24.801,3.878,0.626,0.235,32.215,0.378,0.163,0.316,146.608,28.978,3.401,0.094
1,FCM,0.191,24.327,0.288,0.100,0.163,102.148,31.241,4.703,0.629,0.191,36.356,0.287,0.103,0.166,124.241,31.759,3.455,0.304,0.191,42.337,0.290,0.096,0.163,140.799,31.816,4.027,-0.017,0.191,42.879,0.289,0.095,0.160,145.600,33.181,4.413,-0.010
1,FCM,0.144,50.331,0.274,0.107,0.192,165.766,37.143,3.139,-0.362,0.144,52.240,0.273,0.112,0.192,165.416,29.585,2.586,-0.063,0.144,58.975,0.270,0.110,0.186,178.641,28.321,2.531,-0.069,0.144,58.552,0.273,0.108,0.183,182.288,28.615,2.762,-0.196
1,FCM,0.192,30.691,0.443,0.233,0.426,129.249,29.446,6.326,-0.635,0.192,29.859,0.442,0.242,0.430,141.377,28.428,4.475,1.009,0.193,31.174,0.450,0.225,0.428,128.425,24.287,5.492,0.863,0.193,31.110,0.447,0.238,0.429,134.428,24.099,5.512,1.204
1,FCM,0.227,24.223,0.472,0.334,0.513,123.672,35.252,4.716,-0.662,0.227,25.073,0.472,0.333,0.508,130.310,29.185,3.951,0.588,0.227,26.316,0.476,0.321,0.502,133.786,24.678,4.573,0.691,0.226,26.487,0.472,0.328,0.499,145.157,26.160,3.732,0.144
1,FCM,0.118,45.188,0.321,0.195,0.347,156.071,49.577,2.436,-0.434,0.119,52.212,0.338,0.167,0.331,161.981,31.219,2.852,0.259,0.119,52.314,0.332,0.161,0.331,164.212,30.348,2.644,0.342,0.119,51.992,0.334,0.165,0.332,164.403,30.420,2.466,0.305
1,FCM,0.099,62.481,0.203,0.054,0.076,175.642,44.381,4.645,-1.102,0.098,77.400,0.202,0.056,0.067,181.564,36.111,3.977,-0.668,0.098,75.626,0.205,0.056,0.065,175.319,32.434,4.071,-0.725,0.098,75.227,0.207,0.056,0.062,181.659,29.595,3.276,-0.246
1,FCM,0.152,50.991,0.386,0.263,0.385,169.908,30.629,5.248,-1.153,0.152,51.509,0.393,0.257,0.388,171.014,30.647,3.510,-0.565,0.151,54.632,0.387,0.265,0.383,181.123,25.645,3.271,-0.154,0.152,53.268,0.383,0.256,0.379,177.207,25.463,3.956,-0.349
1,FCM,0.136,56.126,0.326,0.206,0.292,149.818,32.044,7.702,-1.329,0.136,41.575,0.324,0.207,0.313,123.131,28.096,5.457,0.300,0.136,44.676,0.323,0.212,0.307,134.801,26.270,6.497,-0.039,0.136,52.505,0.325,0.204,0.298,148.143,29.829,5.384,-0.746
-1,FCM,0.096,47.864,0.315,0.223,0.313,137.037,40.531,3.010,0.226,0.097,53.482,0.329,0.211,0.336,159.225,31.125,2.990,0.195,0.098,56.379,0.335,0.201,0.321,162.642,27.641,3.135,0.765,0.098,59.336,0.332,0.197,0.323,176.369,30.611,2.784,0.200
-1,FCM,0.080,67.534,0.485,0.229,0.507,206.748,27.428,7.995,-1.719,0.075,68.412,0.452,0.252,0.518,207.348,28.196,3.592,-0.870,0.079,72.394,0.476,0.195,0.502,210.632,19.030,3.989,-0.805,0.077,70.791,0.471,0.206,0.500,208.257,16.151,3.754,-0.322
-1,FCM,0.085,100.401,0.212,0.052,0.114,186.946,45.429,3.084,-0.803,0.084,92.563,0.211,0.056,0.108,192.922,29.496,2.309,-0.188,0.082,92.732,0.218,0.061,0.104,196.695,33.118,1.958,0.011,0.084,84.411,0.201,0.056,0.104,191.202,34.899,1.949,-0.099
-1,FCM,0.187,35.032,0.541,0.396,0.629,179.074,24.423,3.681,-0.397,0.186,35.782,0.546,0.403,0.637,170.350,25.397,2.827,0.121,0.187,36.467,0.553,0.388,0.632,165.884,21.957,3.149,0.282,0.187,36.083,0.548,0.402,0.629,162.491,21.893,3.273,0.260
-1,FCM,0.087,63.523,0.343,0.319,0.387,152.065,34.850,6.171,-1.038,0.086,62.228,0.330,0.323,0.373,131.013,34.151,4.573,-0.780,0.087,55.938,0.329,0.329,0.382,140.556,38.548,4.393,-0.736,0.088,58.121,0.332,0.316,0.367,145.454,34.743,6.285,-0.856
-1,FCM,0.249,12.901,0.482,0.463,0.536,98.900,53.628,2.001,-0.083,0.247,14.506,0.480,0.445,0.529,110.473,40.291,2.824,0.542,0.247,15.606,0.484,0.406,0.526,106.719,35.568,2.691,0.373,0.247,17.628,0.483,0.424,0.524,122.197,39.571,2.362,0.247
-1,FCM,0.154,40.690,0.406,0.431,0.465,144.406,43.813,2.473,-0.607,0.154,40.655,0.407,0.434,0.462,136.531,46.341,2.631,-0.672,0.154,46.515,0.411,0.405,0.461,139.828,39.064,3.310,-0.893,0.155,45.062,0.413,0.413,0.464,149.479,43.847,3.872,-1.117
-1,FCM,0.142,46.282,0.378,0.305,0.418,143.276,35.520,3.205,-0.722,0.143,52.138,0.387,0.276,0.407,146.762,27.031,3.613,-0.265,0.143,51.147,0.393,0.266,0.404,141.342,25.280,3.852,-0.231,0.143,50.149,0.389,0.275,0.401,142.694,25.279,3.971,-0.341
-1,FCM,0.198,17.700,0.545,0.563,0.663,149.524,47.586,2.688,-0.648,0.200,14.482,0.564,0.490,0.653,116.757,26.112,3.225,-0.146,0.199,15.100,0.563,0.478,0.645,127.706,28.193,3.207,-0.064,0.199,15.350,0.558,0.483,0.648,126.354,32.317,3.691,-0.516
-1,FCM,0.213,18.657,0.566,0.417,0.634,142.066,28.505,6.513,-0.682,0.212,20.333,0.558,0.475,0.644,140.102,27.566,6.265,-0.734,0.213,24.170,0.563,0.436,0.637,139.858,23.218,10.703,-1.583,0.213,23.322,0.566,0.412,0.633,152.299,23.005,14.232,-1.822
-1,FCM,0.178,29.947,0.275,0.082,0.194,145.468,50.241,2.248,-0.025,0.178,30.610,0.279,0.082,0.200,139.746,43.132,2.456,-0.046,0.179,31.549,0.280,0.076,0.200,152.999,32.783,2.948,0.323,0.179,32.947,0.273,0.073,0.198,156.116,32.117,3.979,0.124
-1,FCM,0.168,6.207,0.573,0.368,0.595,75.614,23.469,4.462,0.781,0.165,4.690,0.560,0.333,0.612,78.834,21.393,11.307,1.576,0.163,7.360,0.545,0.370,0.601,96.049,23.763,6.987,0.710,0.163,8.480,0.541,0.407,0.594,99.550,27.745,4.432,0.301
-1,FCM,0.208,34.119,0.446,0.353,0.492,155.830,37.113,4.321,-0.580,0.208,33.417,0.449,0.352,0.499,154.784,37.221,3.948,-0.551,0.208,33.430,0.456,0.327,0.487,153.443,32.936,5.534,-0.767,0.208,33.921,0.455,0.330,0.482,152.741,32.693,5.678,-0.872
-1,FCM,0.201,48.965,0.406,0.277,0.364,181.576,24.382,3.035,-0.019,0.201,49.790,0.404,0.286,0.367,174.257,24.361,3.124,0.095,0.201,53.582,0.403,0.297,0.367,186.034,23.177,3.191,-0.079,0.201,52.924,0.404,0.286,0.367,193.921,23.162,3.026,-0.030
-1,FCM,0.158,51.273,0.344,0.205,0.324,149.909,25.358,3.293,-0.355,0.158,52.584,0.344,0.214,0.328,168.515,29.812,2.586,0.189,0.158,52.702,0.343,0.204,0.327,160.570,24.672,2.950,0.047,0.158,50.528,0.342,0.204,0.325,151.956,23.246,3.107,-0.129
-1,FCM,0.155,43.242,0.359,0.258,0.359,132.188,32.898,2.849,-0.387,0.155,41.797,0.355,0.278,0.360,142.600,38.464,2.593,-0.005,0.155,44.356,0.357,0.253,0.351,141.747,25.874,3.163,0.307,0.155,46.020,0.360,0.261,0.342,157.960,28.241,2.751,0.252
-1,FCM,0.122,46.218,0.217,0.059,0.126,139.534,44.458,2.486,0.280,0.122,51.072,0.220,0.060,0.129,159.091,40.338,2.286,0.181,0.122,54.959,0.222,0.059,0.126,168.505,30.826,2.750,0.295,0.122,54.349,0.220,0.053,0.128,169.674,28.311,2.865,0.476
-1,FCM,0.075,59.724,0.390,0.247,0.462,147.086,14.978,7.390,0.451,0.072,65.373,0.372,0.307,0.455,173.317,25.291,3.013,0.160,0.071,57.387,0.368,0.332,0.445,157.074,24.002,3.368,0.261,0.071,54.656,0.364,0.338,0.443,161.119,28.184,2.767,0.184
-1,FCM,0.130,55.367,0.295,0.102,0.255,170.412,41.500,2.864,-0.573,0.131,64.992,0.298,0.096,0.255,182.544,37.748,2.593,-0.500,0.131,65.415,0.304,0.094,0.254,190.605,32.996,2.344,-0.338,0.131,61.454,0.295,0.096,0.254,182.157,28.064,2.522,-0.192
-1,FCM,0.152,60.792,0.356,0.211,0.312,170.839,31.172,4.946,-1.180,0.152,64.486,0.362,0.208,0.315,173.340,24.195,3.063,-0.189,0.151,51.707,0.344,0.261,0.309,138.563,29.205,3.148,0.400,0.152,65.593,0.360,0.211,0.304,179.008,23.629,3.972,-0.365
-1,FCM,0.204,36.484,0.419,0.375,0.420,158.786,39.142,3.929,-0.976,0.204,35.423,0.423,0.375,0.402,134.572,27.342,3.785,0.047,0.204,37.190,0.424,0.364,0.399,142.834,25.669,4.003,0.066,0.205,36.740,0.426,0.362,0.399,143.091,25.799,3.936,0.017
-1,FCM,0.121,49.985,0.429,0.330,0.528,189.607,34.160,5.402,-1.432,0.120,55.275,0.424,0.394,0.495,175.190,28.455,2.563,-0.121,0.120,56.973,0.424,0.368,0.497,186.617,26.742,2.916,-0.399,0.120,57.587,0.432,0.345,0.500,181.337,23.505,3.270,-0.496
-1,FCM,0.148,42.736,0.266,0.103,0.186,143.006,42.836,3.012,0.108,0.149,50.183,0.266,0.103,0.202,168.475,40.594,2.185,0.144,0.148,56.939,0.268,0.101,0.199,179.513,35.709,2.159,0.044,0.148,58.379,0.269,0.103,0.199,185.281,32.149,2.455,-0.014
-1,FCM,0.171,46.464,0.411,0.306,0.415,162.991,29.941,2.944,-0.320,0.171,41.815,0.400,0.343,0.412,158.705,29.461,2.882,0.376,0.171,45.002,0.402,0.344,0.405,154.158,26.392,3.108,0.588,0.171,45.893,0.405,0.340,0.399,154.323,25.933,2.990,0.597
-1,FCM,0.270,35.536,0.463,0.396,0.443,168.918,34.075,2.332,-0.225,0.270,34.482,0.464,0.402,0.434,152.081,28.654,2.659,0.294,0.270,35.954,0.466,0.387,0.430,161.401,27.183,2.704,0.291,0.270,37.058,0.467,0.384,0.429,168.595,27.629,2.667,0.204
1,GT,0.068,40.153,0.365,0.512,0.501,105.259,38.035,2.713,-0.211,0.068,39.044,0.361,0.532,0.518,108.027,41.884,2.791,0.193,0.068,37.943,0.364,0.520,0.521,119.643,45.151,2.607,-0.024,0.068,41.341,0.362,0.522,0.517,125.321,46.429,2.576,-0.157
1,GT,0.068,41.398,0.432,0.539,0.631,171.346,34.292,6.075,-1.479,0.067,29.322,0.429,0.622,0.677,154.701,48.624,2.318,-0.489,0.067,33.014,0.428,0.611,0.665,161.501,47.257,2.758,-0.688,0.067,35.151,0.427,0.592,0.651,161.127,45.081,3.034,-0.772
1,GT,0.217,13.686,0.615,0.644,0.727,99.802,29.290,4.419,0.813,0.215,12.493,0.587,0.707,0.740,83.389,29.515,3.190,0.371,0.215,13.857,0.590,0.709,0.737,85.626,28.869,3.296,0.257,0.216,14.516,0.597,0.694,0.736,87.363,27.997,3.525,0.256
1,GT,0.334,20.371,0.583,0.566,0.625,157.989,33.555,4.296,-0.979,0.334,19.282,0.576,0.590,0.625,147.672,32.688,3.691,-0.608,0.334,20.934,0.580,0.572,0.627,158.680,32.852,4.126,-0.825,0.334,21.435,0.585,0.555,0.627,160.631,31.795,4.607,-1.009
1,GT,0.067,36.018,0.454,0.507,0.637,160.057,48.894,3.021,-0.880,0.065,27.425,0.434,0.569,0.659,136.542,54.109,2.125,-0.422,0.066,31.230,0.434,0.550,0.643,142.163,50.600,2.491,-0.591,0.066,33.299,0.437,0.540,0.634,143.319,48.347,2.745,-0.676
1,GT,0.181,49.561,0.458,0.353,0.515,159.097,32.724,4.731,-1.250,0.182,49.388,0.475,0.331,0.517,159.816,34.275,3.989,-1.051,0.182,48.821,0.475,0.328,0.510,164.258,33.229,4.326,-1.086,0.181,36.657,0.442,0.431,0.502,126.872,38.810,3.279,-0.540
1,GT,0.245,31.810,0.554,0.370,0.609,148.566,26.031,6.478,-1.754,0.243,29.861,0.532,0.453,0.616,168.013,34.989,3.042,-0.693,0.244,32.063,0.540,0.411,0.616,177.946,31.985,3.429,-0.848,0.244,33.997,0.544,0.382,0.613,187.307,30.231,4.197,-0.994
1,GT,0.201,17.963,0.589,0.778,0.768,134.215,39.965,2.911,-0.531,0.201,17.808,0.597,0.792,0.781,148.187,48.850,2.611,-0.654,0.202,16.389,0.603,0.779,0.780,138.201,45.995,2.819,-0.678,0.202,19.058,0.602,0.778,0.777,147.994,45.741,2.920,-0.781
1,GT,0.063,30.523,0.399,0.585,0.649,142.839,55.013,1.805,-0.275,0.063,29.009,0.401,0.599,0.662,138.963,63.744,1.612,-0.247,0.063,27.650,0.403,0.587,0.662,141.549,59.549,1.705,-0.244,0.063,26.700,0.401,0.584,0.658,136.315,54.318,1.812,-0.200
1,GT,0.304,12.048,0.597,0.634,0.689,85.945,23.088,4.416,0.010,0.304,16.373,0.600,0.633,0.700,118.917,33.094,3.005,-0.675,0.304,17.042,0.606,0.621,0.700,118.552,32.093,3.139,-0.742,0.305,15.517,0.609,0.610,0.701,99.352,27.592,2.918,-0.622
1,GT,0.054,33.924,0.384,0.601,0.609,129.154,50.818,2.612,-0.265,0.054,29.111,0.396,0.591,0.630,125.275,55.497,2.188,-0.084,0.054,30.854,0.392,0.585,0.621,123.043,51.503,2.366,-0.217,0.054,32.659,0.396,0.578,0.612,120.783,49.674,2.521,-0.367
1,GT,0.286,17.006,0.598,0.713,0.723,124.416,35.173,3.457,-0.728,0.285,14.586,0.592,0.763,0.728,129.499,48.028,2.455,-0.097,0.285,15.270,0.601,0.746,0.733,141.790,46.827,2.581,-0.363,0.285,15.914,0.606,0.736,0.736,144.561,45.865,2.736,-0.530
1,GT,0.090,49.539,0.459,0.397,0.575,175.798,24.391,4.905,-0.630,0.087,41.004,0.421,0.521,0.550,138.088,34.290,3.308,-0.071,0.088,42.849,0.439,0.484,0.542,150.519,32.580,3.412,0.175,0.089,41.522,0.448,0.459,0.559,154.678,32.837,3.640,0.012
1,GT,0.096,47.701,0.478,0.342,0.589,184.003,22.005,2.870,-0.127,0.094,46.250,0.460,0.402,0.589,169.271,37.197,2.638,-0.437,0.094,44.947,0.464,0.408,0.565,164.811,34.230,3.111,-0.374,0.095,45.189,0.470,0.401,0.552,159.955,30.684,2.908,-0.044
1,GT,0.239,32.016,0.492,0.331,0.492,81.363,69.054,1.633,0.115,0.234,28.854,0.479,0.349,0.457,70.797,65.194,2.234,0.567,0.249,27.878,0.488,0.350,0.442,63.466,64.326,2.365,0.716,0.243,27.934,0.492,0.357,0.465,68.062,67.410,2.224,0.640
1,GT,0.098,68.269,0.333,0.170,0.359,184.807,41.572,2.301,-0.488,0.097,65.699,0.325,0.179,0.366,171.596,46.479,2.367,-0.449,0.097,63.536,0.323,0.181,0.368,165.525,39.311,2.684,-0.490,0.097,56.407,0.321,0.177,0.366,150.602,33.911,3.279,-0.376
1,GT,0.109,49.566,0.375,0.277,0.439,172.338,27.627,2.664,-0.155,0.108,41.908,0.357,0.326,0.461,149.928,49.556,1.995,-0.173,0.109,43.581,0.368,0.309,0.425,141.326,37.125,2.826,-0.190,0.109,43.136,0.372,0.307,0.417,144.235,36.371,2.896,-0.094
1,GT,0.202,28.222,0.579,0.528,0.688,169.928,38.295,2.505,-0.519,0.201,23.653,0.562,0.583,0.683,144.018,44.964,2.172,-0.207,0.201,24.104,0.565,0.576,0.677,146.798,42.120,2.389,-0.288,0.201,24.664,0.568,0.560,0.675,151.289,40.412,2.469,-0.339
1,GT,0.096,60.668,0.334,0.162,0.304,159.175,24.707,5.944,0.146,0.095,69.449,0.324,0.178,0.324,167.918,31.126,3.400,-0.324,0.095,61.439,0.323,0.186,0.319,160.770,32.004,2.979,0.284,0.095,58.399,0.319,0.180,0.312,137.070,28.497,3.227,0.349
1,GT,0.109,22.374,0.506,0.608,0.696,120.611,39.708,3.234,-0.544,0.109,19.169,0.517,0.577,0.715,109.135,36.217,2.827,-0.170,0.109,20.449,0.512,0.572,0.702,108.619,33.240,3.434,-0.125,0.109,22.107,0.509,0.563,0.695,105.394,30.442,3.896,-0.037
1,GT,0.124,47.179,0.454,0.363,0.532,165.646,26.929,2.747,-0.278,0.123,41.023,0.437,0.435,0.551,146.025,44.518,2.144,-0.303,0.123,44.087,0.443,0.431,0.537,160.701,42.606,2.469,-0.452,0.123,41.205,0.437,0.441,0.534,156.055,41.503,2.533,-0.366
